%time,field.header.seq,field.header.stamp,field.header.frame_id,field.position.lon,field.position.lat,field.position.height,field.pitch,field.roll,field.heading,field.linear_velocity.x,field.linear_velocity.y,field.linear_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.rtk_flag,field.odom_type,field.auxiliary_type,field.location_valid_flag,field.origin_lat,field.origin_lon,field.utm_position.x,field.utm_position.y,field.utm_position.z,field.change_origin_flag,field.utm_position_next.x,field.utm_position_next.y,field.utm_position_next.z,field.position_std_dev.x,field.position_std_dev.y,field.position_std_dev.z,field.orientation_std_dev.x,field.orientation_std_dev.y,field.orientation_std_dev.z,field.linear_velocity_std_dev.x,field.linear_velocity_std_dev.y,field.linear_velocity_std_dev.z,field.linear_acceleration_std_dev.x,field.linear_acceleration_std_dev.y,field.linear_acceleration_std_dev.z,field.angular_velocity_std_dev.x,field.angular_velocity_std_dev.y,field.angular_velocity_std_dev.z
1665537774950549421,389846,1665484707214049312,location,114.33399959999998,30.49116769999999,37.27400000000021,-0.055025833085666616,0.015535175672001092,0.1714172332319439,10.495953600000002,-1.4117797999999977,0.6145490000000023,-0.7383288961439969,0.9355384221792034,9.094438087974398,-0.0025840328240942624,0.01605784807690574,0.08769593325360574,1,1,0,1,30.425457029885372,114.09623523096009,-1310.1513356493194,-16840.465055083307,37.27400000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537774960471747,389847,1665484707224008192,location,114.33399949999999,30.491168699999992,37.26800000000021,-0.055025833085666616,0.015343433800376994,0.17065026574544717,10.492901900000003,-1.4026246999999976,0.6206524000000024,-0.6373196614175969,0.9752206215360034,9.251964394511997,0.003807469199105737,0.022449350100105736,0.08676383920855572,1,1,0,1,30.425457029885372,114.09623523096009,-1310.0480848975506,-16840.447262260855,37.26800000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537774970702806,389848,1665484707234058464,location,114.33399929999999,30.491169599999992,37.26200000000021,-0.05483409121404252,0.015343433800376994,0.1696915563873258,10.489850200000003,-1.3934695999999978,0.6206524000000024,-0.6709894063263969,0.7022551895968033,9.597079279827199,-0.0028503454083942626,0.014593128863255736,0.08756277696145574,1,1,0,1,30.425457029885372,114.09623523096009,-1309.943457427727,-16840.42933546271,37.26200000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537774981757114,389849,1665484707244064448,location,114.33399919999998,30.49117059999999,37.256000000000206,-0.05464234934241843,0.015343433800376994,0.16892458890082906,10.483746800000002,-1.3843144999999977,0.6206524000000024,-0.729911459916797,1.2361611445792033,9.304873993654398,-0.00045353214969426293,0.013661034818205738,0.08742962066930574,1,1,0,1,30.425457029885372,114.09623523096009,-1309.840976203268,-16840.41185729738,37.256000000000206,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537774992721952,389850,1665484707254073376,location,114.33399899999999,30.49117149999999,37.25400000000021,-0.05445060747079433,0.015151691928752894,0.1681576214143341,10.483746800000002,-1.3843144999999977,0.6145490000000023,-0.7419363688127969,0.9944604757696033,9.451577882185598,0.007269532795005737,0.024180381898055738,0.08476649482630574,1,1,0,1,30.425457029885372,114.09623523096009,-1309.7400782705895,-16840.394728788306,37.25400000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775003727855,389851,1665484707264054752,location,114.33399879999999,30.49117249999999,37.24800000000021,-0.054258865599170224,0.015343433800376994,0.16739065392783736,10.477643400000003,-1.3721076999999977,0.6145490000000023,-0.7768086046111969,1.0593949838080032,9.575434443814398,0.006870063918555737,0.020052536841405736,0.08636437033210573,1,1,0,1,30.425457029885372,114.09623523096009,-1309.6369230098353,-16840.377298459713,37.24800000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775009775545,389852,1665484707274018528,location,114.33399859999999,30.49117339999999,37.24300000000021,-0.05406712372754613,0.015343433800376994,0.16643194456971688,10.468488300000002,-1.3599008999999977,0.6053939000000024,-0.5651702080415969,0.9114886043872034,9.758213059033599,0.005405344704905737,0.021250943470755738,0.08623121403995575,1,1,0,1,30.425457029885372,114.09623523096009,-1309.5334015591332,-16840.35990831948,37.24300000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775023605549,389853,1665484707284078080,location,114.33399849999999,30.49117439999999,37.23700000000021,-0.053875381855922035,0.015343433800376994,0.16566497708322014,10.462384900000002,-1.3507457999999977,0.6053939000000024,-0.6685844245471969,0.9547782764128033,9.858019802870398,0.001410655940405737,0.020718318302155737,0.08569858887135573,1,1,0,1,30.425457029885372,114.09623523096009,-1309.4302566770484,-16840.342662768147,37.23700000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775029633706,389854,1665484707294021472,location,114.33399839999998,30.49117529999999,37.23100000000021,-0.05368363998429793,0.015151691928752894,0.16470626772509878,10.459333200000003,-1.3415906999999976,0.5962388000000024,-0.5832075713855969,1.0257252388992033,10.128580253030398,-0.002317720239794263,0.019786224257105738,0.08716330808500575,1,1,0,1,30.425457029885372,114.09623523096009,-1309.3269499869107,-16840.32549195643,37.23100000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775040847893,389855,1665484707304019232,location,114.33399819999998,30.49117619999999,37.22500000000021,-0.05349189811267384,0.015151691928752894,0.1639393002386038,10.456281500000003,-1.3293838999999976,0.5901354000000024,-0.6433321158655969,0.9463608401856034,10.144212634595197,-0.0028503454083942626,0.012462628188855738,0.08596490145565573,1,1,0,1,30.425457029885372,114.09623523096009,-1309.2233337983648,-16840.308351357697,37.22500000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775051390465,389856,1665484707314009216,location,114.33399809999999,30.491177199999992,37.22000000000021,-0.053300156241049744,0.015151691928752894,0.16298059088048333,10.450178100000002,-1.3202287999999978,0.5809803000000023,-0.771998641052797,0.9728156397568033,9.8628297664288,-0.007377659341494263,0.007935314255755737,0.08663068291640574,1,1,0,1,30.425457029885372,114.09623523096009,-1309.1207057991735,-16840.29147529603,37.22000000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775060984827,389857,1665484707324069248,location,114.33399789999999,30.491178099999992,37.21400000000021,-0.053300156241049744,0.0149599500571288,0.1622136233939866,10.447126400000002,-1.3110736999999977,0.5809803000000023,-0.779213586390397,0.9908530031008034,9.868842220876799,-5.406327324426288e-05,0.013527878526055737,0.08410071336555575,1,1,0,1,30.425457029885372,114.09623523096009,-1309.0172187023384,-16840.274539472266,37.21400000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775070990523,389858,1665484707334011136,location,114.33399779999999,30.49117909999999,37.20900000000021,-0.05310841436942565,0.0149599500571288,0.16125491403586523,10.437971300000003,-1.3019185999999976,0.5748769000000024,-0.6120673527359969,1.1111020920608032,9.796692767500799,-0.003116657992694263,0.016723629537655736,0.08729646437715574,1,1,0,1,30.425457029885372,114.09623523096009,-1308.914581809548,-16840.257843804146,37.20900000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775080940614,389859,1665484707344009472,location,114.33399769999998,30.49117999999999,37.20300000000021,-0.05310841436942565,0.0147682081855047,0.1604879465493685,10.431867900000002,-1.2927634999999977,0.5718252000000024,-0.5699801715999968,0.9860430395424034,10.385913303404799,0.0004785618953557371,0.013527878526055737,0.08609805774780573,1,1,0,1,30.425457029885372,114.09623523096009,-1308.8120254196242,-16840.2412419599,37.20300000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775091477384,389860,1665484707354033888,location,114.33399749999998,30.49118099999999,37.19800000000021,-0.052916672497801555,0.0147682081855047,0.15952923719124978,10.422712800000003,-1.2805566999999978,0.5626701000000024,-0.5928274985023969,0.9896505122112034,10.138200180147198,-0.002184563947644263,0.001410655940405737,0.08263599415190573,1,1,0,1,30.425457029885372,114.09623523096009,-1308.7087032593552,-16840.22461778859,37.19800000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775100285157,389861,1665484707364053920,location,114.33399739999999,30.49118189999999,37.192000000000206,-0.052916672497801555,0.0147682081855047,0.15876226970475305,10.416609400000002,-1.2683498999999976,0.5565667000000024,-0.8645904395519969,1.2133138176768032,10.138200180147198,-0.001651938779044263,0.0023427499854557373,0.08676383920855572,1,1,0,1,30.425457029885372,114.09623523096009,-1308.6038669596169,-16840.207832474975,37.192000000000206,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775111736698,389862,1665484707374068480,location,114.3339973,30.49118279999999,37.18700000000021,-0.052916672497801555,0.014576466313880605,0.1579953022182563,10.413557700000002,-1.2652981999999977,0.5504633000000024,-0.8213007675263969,1.1207220191776035,9.979471382719998,0.007935314255755737,0.005804813581355738,0.08463333853415575,1,1,0,1,30.425457029885372,114.09623523096009,-1308.503308782985,-16840.191811222838,37.18700000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775126705301,389863,1665484707384030912,location,114.33399709999999,30.49118379999999,37.18100000000021,-0.052916672497801555,0.0147682081855047,0.15703659286013494,10.407454300000003,-1.2530913999999977,0.5474116000000023,-0.6301047160799969,0.8826288230368033,10.022761054745597,0.005005875828455736,0.0023427499854557373,0.08489965111845574,1,1,0,1,30.425457029885372,114.09623523096009,-1308.400281811086,-16840.17549789902,37.18100000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775130596764,389864,1665484707394065472,location,114.33399699999998,30.49118469999999,37.17600000000021,-0.052916672497801555,0.0147682081855047,0.1562696253736391,10.398299200000002,-1.2408845999999976,0.5443599000000023,-0.764783695715197,1.0726223835936033,9.879664638883197,0.007669001671455738,0.0008780307718057371,0.08436702594985575,1,1,0,1,30.425457029885372,114.09623523096009,-1308.2973442043606,-16840.159279644704,37.17600000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775141625934,389865,1665484707404055040,location,114.33399689999999,30.49118559999999,37.171000000000205,-0.052916672497801555,0.0147682081855047,0.1553109160155195,10.395247500000002,-1.2347811999999976,0.5413082000000023,-0.7034566603455968,1.1808465636576033,10.0059261822912,0.004606406952005737,0.007003220210705737,0.08450018224200574,1,1,0,1,30.425457029885372,114.09623523096009,-1308.192664311655,-16840.14288971918,37.171000000000205,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775152029460,389866,1665484707414046656,location,114.33399669999999,30.491186599999992,37.16500000000021,-0.052916672497801555,0.0147682081855047,0.15454394852902276,10.395247500000002,-1.2256260999999977,0.5413082000000023,-0.6301047160799969,1.2602109623712034,10.199527215516799,0.0023427499854557373,0.0008780307718057371,0.08423386965770574,1,1,0,1,30.425457029885372,114.09623523096009,-1308.092114970311,-16840.1272255209,37.16500000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775160200190,389867,1665484707424042240,location,114.33399659999999,30.49118749999999,37.16000000000021,-0.052916672497801555,0.0147682081855047,0.15377698104252602,10.386092400000003,-1.2103675999999977,0.5352048000000024,-0.692634242339197,1.0810398198208033,9.742580677468798,0.006870063918555737,-0.004581377206344263,0.08476649482630574,1,1,0,1,30.425457029885372,114.09623523096009,-1307.9899242426848,-16840.111385886863,37.16000000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775171525836,389868,1665484707434041792,location,114.33399649999998,30.49118849999999,37.15400000000021,-0.052916672497801555,0.0147682081855047,0.15281827168440554,10.379989000000002,-1.2042641999999977,0.5382565000000024,-0.8273132219743969,0.9776256033152033,9.168992523129598,0.009799502345855738,-0.002051407655494263,0.08410071336555575,1,1,0,1,30.425457029885372,114.09623523096009,-1307.887307190058,-16840.095580900743,37.15400000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775180056940,389869,1665484707444051456,location,114.33399629999998,30.49118939999999,37.15000000000021,-0.052916672497801555,0.0147682081855047,0.15224304606953343,10.376937300000003,-1.1951090999999976,0.5413082000000023,-0.6132698436255969,1.0269277297888033,9.457590336633597,0.012329471896705736,0.009799502345855738,0.08356808819695573,1,1,0,1,30.425457029885372,114.09623523096009,-1307.7850764154098,-16840.079895604227,37.15000000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775191626492,389870,1665484707454075456,location,114.33399619999999,30.49119029999999,37.14400000000021,-0.052916672497801555,0.0147682081855047,0.15147607858303758,10.373885600000003,-1.1859539999999977,0.5443599000000023,-0.753961277708797,0.6649779720192033,9.6283440429568,0.010731596390905738,0.007136376502855737,0.08436702594985575,1,1,0,1,30.425457029885372,114.09623523096009,-1307.6822871010722,-16840.06420529326,37.14400000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775201052614,389871,1665484707464022592,location,114.33399599999998,30.49119129999999,37.13900000000021,-0.052724930626177446,0.0149599500571288,0.1505173692249162,10.367782200000002,-1.1798505999999978,0.5474116000000023,-0.743138859702397,1.2397686172480036,9.594674298047998,0.007402689087155737,0.003940625491255737,0.08343493190480575,1,1,0,1,30.425457029885372,114.09623523096009,-1307.5792879002277,-16840.048583976484,37.13900000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775210422978,389872,1665484707474027872,location,114.33399589999999,30.49119219999999,37.13300000000021,-0.052724930626177446,0.0149599500571288,0.14975040173842036,10.367782200000002,-1.1706954999999977,0.5504633000000024,-0.889842748233597,1.0918622378272034,9.9770664009408,0.003274844030505737,0.0043400943677057375,0.08370124448910575,1,1,0,1,30.425457029885372,114.09623523096009,-1307.4768225971015,-16840.03312401891,37.13300000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775228376005,389873,1665484707484047936,location,114.33399569999999,30.49119309999999,37.12700000000021,-0.052724930626177446,0.0149599500571288,0.14898343425192362,10.364730500000002,-1.1615403999999976,0.5474116000000023,-0.6361171705279969,0.8273142421152033,9.468412754639997,0.007402689087155737,0.010598440098755737,0.08423386965770574,1,1,0,1,30.425457029885372,114.09623523096009,-1307.3740503240633,-16840.017698353808,37.12700000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775230473406,389874,1665484707494082016,location,114.33399559999998,30.49119409999999,37.122000000000206,-0.052724930626177446,0.0149599500571288,0.14802472489380314,10.361678800000002,-1.1493335999999976,0.5504633000000024,-0.6252947525215968,1.1664166729824035,9.7125184052288,0.007535845379305738,0.011663690435955738,0.08290230673620573,1,1,0,1,30.425457029885372,114.09623523096009,-1307.2717913011886,-16840.002449956217,37.122000000000206,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775243144193,389875,1665484707504060864,location,114.33399549999999,30.49119499999999,37.116000000000206,-0.05253318875455335,0.0149599500571288,0.1472577574073073,10.355575400000003,-1.1371267999999977,0.5504633000000024,-0.6830143152223969,0.6926352624800034,9.748593131916799,0.0030085314462057373,0.005671657289205738,0.08290230673620573,1,1,0,1,30.425457029885372,114.09623523096009,-1307.1693172618682,-16839.987249829017,37.116000000000206,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775251488309,389876,1665484707514037152,location,114.33399539999999,30.49119589999999,37.11100000000021,-0.05253318875455335,0.0149599500571288,0.14649078992081055,10.349472000000002,-1.1279716999999976,0.5474116000000023,-0.7503538050399969,1.1038871467232032,9.799097749279998,0.0043400943677057375,0.014060503694655736,0.08037233718535575,1,1,0,1,30.425457029885372,114.09623523096009,-1307.0672409963902,-16839.972188706834,37.11100000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775261981543,389877,1665484707524090368,location,114.33399529999998,30.49119689999999,37.10500000000021,-0.05253318875455335,0.0149599500571288,0.14553208056269007,10.349472000000002,-1.1218682999999976,0.5474116000000023,-0.765986186604797,1.1435693460800034,9.896499511337598,0.0016769685247057372,0.008467939424355737,0.08090496235395572,1,1,0,1,30.425457029885372,114.09623523096009,-1306.9653010655747,-16839.957247544826,37.10500000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775271650421,389878,1665484707534073504,location,114.33399519999999,30.49119779999999,37.10000000000021,-0.05234144688292926,0.0149599500571288,0.14476511307619333,10.340316900000003,-1.1127131999999977,0.5474116000000023,-0.5435253720287969,0.9030711681600034,9.695683532774398,0.003274844030505737,0.007003220210705737,0.08250283785975573,1,1,0,1,30.425457029885372,114.09623523096009,-1306.8624107656913,-16839.942247688552,37.10000000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775283019478,389879,1665484707544058240,location,114.33399499999999,30.49119869999999,37.09400000000021,-0.05234144688292926,0.0149599500571288,0.1439981455896966,10.337265200000003,-1.1005063999999976,0.5474116000000023,-0.7972509497343969,0.9631957126400034,9.551384626022397,0.009799502345855738,0.012063159312405735,0.08090496235395572,1,1,0,1,30.425457029885372,114.09623523096009,-1306.7605397269663,-16839.92747620863,37.09400000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775290957185,389880,1665484707554006208,location,114.3339949,30.491199699999992,37.08900000000021,-0.052149705011305156,0.0149599500571288,0.14323117810320163,10.331161800000002,-1.0974546999999977,0.5474116000000023,-0.634914679638397,0.9848405486528033,9.820742585292797,0.003408000322655737,0.016191004369055736,0.08210336898330574,1,1,0,1,30.425457029885372,114.09623523096009,-1306.6580897827769,-16839.912701005367,37.08900000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775301363697,389881,1665484707564054720,location,114.33399479999999,30.491200599999992,37.08300000000021,-0.052149705011305156,0.0149599500571288,0.14227246874508115,10.328110100000002,-1.0852478999999977,0.5474116000000023,-0.7251014963583969,0.9824355668736034,9.932574238025598,0.00034540560320573717,0.009400033469405737,0.08170390010685574,1,1,0,1,30.425457029885372,114.09623523096009,-1306.555865071235,-16839.898058313247,37.08300000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775310643526,389882,1665484707574066528,location,114.33399469999999,30.491201499999992,37.07800000000021,-0.05195796313968106,0.0147682081855047,0.1415055012585844,10.328110100000002,-1.0760927999999976,0.5474116000000023,-0.663774460988797,0.8946537319328033,9.725745805014398,0.003408000322655737,0.007136376502855737,0.08370124448910575,1,1,0,1,30.425457029885372,114.09623523096009,-1306.4540024255193,-16839.883547203073,37.07800000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775321750052,389883,1665484707584030432,location,114.33399459999998,30.49120249999999,37.07200000000021,-0.05195796313968106,0.0147682081855047,0.14073853377208767,10.325058400000003,-1.0699893999999976,0.5474116000000023,-0.6228897707423969,0.9704106579776034,9.502082499548798,0.008068470547905738,0.013128409649605738,0.08130443123040575,1,1,0,1,30.425457029885372,114.09623523096009,-1306.3514103817763,-16839.869012457442,37.07200000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775331777488,389884,1665484707594067296,location,114.33399449999999,30.49120339999999,37.067000000000206,-0.05176622126805697,0.0147682081855047,0.1397798244139663,10.318955000000003,-1.0638859999999977,0.5443599000000023,-0.663774460988797,0.9631957126400034,9.646381406300797,0.0016769685247057372,0.016723629537655736,0.08143758752255574,1,1,0,1,30.425457029885372,114.09623523096009,-1306.2497347159358,-16839.8547069603,37.067000000000206,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775343738664,389885,1665484707604040416,location,114.33399439999998,30.49120429999999,37.06200000000021,-0.05157447939643287,0.0147682081855047,0.13901285692747134,10.312851600000002,-1.0516791999999977,0.5443599000000023,-0.7094691147935969,0.7876320427584034,9.668026242313598,0.012862097065305738,0.014726285155405737,0.08223652527545575,1,1,0,1,30.425457029885372,114.09623523096009,-1306.1476373724356,-16839.840421981084,37.06200000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775353811742,389886,1665484707614039392,location,114.33399419999999,30.49120529999999,37.05600000000021,-0.05157447939643287,0.0149599500571288,0.1382458894409746,10.303696500000003,-1.0455757999999977,0.5443599000000023,-0.771998641052797,0.7936444972064034,9.801502731059198,0.010731596390905738,0.014193659986805737,0.08183705639900574,1,1,0,1,30.425457029885372,114.09623523096009,-1306.0463056850817,-16839.82632335992,37.05600000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775363193776,389887,1665484707624023264,location,114.33399409999998,30.49120619999999,37.05100000000021,-0.051382737524808764,0.0149599500571288,0.13747892195447786,10.300644800000002,-1.0364206999999976,0.5413082000000023,-0.7034566603455968,1.1411643643008034,9.947004128700799,0.001410655940405737,0.012862097065305738,0.08236968156760574,1,1,0,1,30.425457029885372,114.09623523096009,-1305.9441986383777,-16839.812196680654,37.05100000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775374344618,389888,1665484707634064000,location,114.33399399999999,30.49120709999999,37.046000000000205,-0.051382737524808764,0.0149599500571288,0.13652021259635738,10.294541400000002,-1.0272655999999976,0.5382565000000024,-0.5880175349439969,1.2073013632288034,9.876057166214398,0.0035411566148057373,0.007402689087155737,0.08183705639900574,1,1,0,1,30.425457029885372,114.09623523096009,-1305.8423278926518,-16839.7982022147,37.046000000000205,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775381535886,389889,1665484707644061184,location,114.33399389999998,30.49120809999999,37.04300000000021,-0.05119099565318467,0.0149599500571288,0.13594498698148438,10.288438000000003,-1.0181104999999977,0.5352048000000024,-0.6529520429823968,0.9090836226080032,10.042000908979198,0.009799502345855738,0.009133720885105737,0.08157074381470575,1,1,0,1,30.425457029885372,114.09623523096009,-1305.740885062167,-16839.784325982528,37.04300000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775391474455,389890,1665484707654052960,location,114.3339937,30.49120899999999,37.03800000000021,-0.05119099565318467,0.0149599500571288,0.13517801949498942,10.279282900000002,-1.0089553999999976,0.5291014000000024,-0.6096623709567969,0.9511708037440033,10.259651759996798,0.010332127514455737,0.009533189761555738,0.08023918089320572,1,1,0,1,30.425457029885372,114.09623523096009,-1305.639247589773,-16839.770502528445,37.03800000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775401837726,389891,1665484707664078912,location,114.33399359999999,30.49120989999999,37.03300000000021,-0.050999253781560575,0.0149599500571288,0.13441105200849268,10.276231200000003,-0.9998002999999976,0.5229980000000024,-0.735923914364797,0.8718064050304033,10.152630070822399,0.010465283806605738,-0.0005866884418442629,0.08103811864610574,1,1,0,1,30.425457029885372,114.09623523096009,-1305.5382263340662,-16839.756841789458,37.03300000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775412430985,389892,1665484707674070432,location,114.33399349999999,30.49121079999999,37.02800000000021,-0.050999253781560575,0.0149599500571288,0.13364408452199594,10.267076100000002,-0.9936968999999977,0.5199463000000024,-0.7479488232607969,0.8946537319328033,9.895297020447998,0.012862097065305738,-0.000853001026144263,0.08023918089320572,1,1,0,1,30.425457029885372,114.09623523096009,-1305.436212048649,-16839.74312643079,37.02800000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665537775421390882,389893,1665484707684037568,location,114.33399339999998,30.49121179999999,37.02200000000021,-0.050999253781560575,0.015151691928752894,0.1328771170354992,10.260972700000003,-0.9845417999999977,0.5168946000000024,-0.6397246431967969,1.1363544007424033,10.040798418089599,0.016989942121955738,-0.0007198447339942628,0.08157074381470575,1,1,0,1,30.425457029885372,114.09623523096009,-1305.3349279169393,-16839.72958831562,37.02200000000021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
